id,english_name,spanish_name,category,subtype,role_in_story,logline_usage,dramatic_function,arc_phase_affinity,scene_type_affinity,primary_genres,secondary_genres,tone_seriousness,tone_darkness,tone_stylization,humor_presence,emotional_core,moral_axis,character_change_potential,narrative_scale,conflict_type,stakes_level,default_periods,default_settings,period_flexibility,worldbuilding_requirement,sensitivity_tags,rating_floor,hays_code_relevant,professional_notes,examples_reference,script_usage_notes,production_implications,source,curation_status,tags_engine,priority_for_generation,version
EVENTS_ABUNDANT_PROFANITY,Abundant Profanity,Lenguaje soez abundante,EVENT,content_flag;dialogue_style,content,"Los diálogos contienen insultos y lenguaje soez de forma reiterada.","Refleja realismo, agresividad o pertenencia a ciertos entornos; afecta directamente a rating.",throughline,Intimate_dialogue;confrontation,DRAMA;THRILLER;COMEDY,CRIME_DRAMA,3,2,naturalistic,light,"anger;frustration","self_vs_community",minor;major,personal;community,relational;social,2,20th_century;contemporary,ANY_SETTING,high,low,"profanity","PG-13;R",true,"Debe alinearse con verosimilitud del entorno (barrio duro, cárcel, guerra) y no usarse sin necesidad.","","Puede modularse en versiones de guion según rating objetivo (clean vs full language).",Impacto principal en rating y aceptabilidad por cadenas/plataformas; no incrementa costes técnicos.",script_theory_extended,validated,"profanity;language;tone",0.6,1
THEME_WHITE_SUPREMACY,White Supremacy,Supremacismo blanco,THEME,ideological_theme;content_flag,content,"La narrativa trata explícitamente el supremacismo blanco (como crítica o, problemáticamente, como apoyo).","Tema extremadamente sensible; sólo aceptable si se aborda críticamente y contextualizado.",throughline;midpoint;climax,Intimate_dialogue;confrontation;trial_scene,DRAMA;HISTORICAL,THRILLER,5,5,naturalistic,none,"hatred;fear","freedom_vs_oppression;justice_vs_injustice",major,community;national,social;institutional,4,20th_century;contemporary,AMERICAN_CIVIL_WAR;SLAVE_STATES_IN_SLAVERY-ERA;MODERN_AMERICAN_CITY,low,high,"racism","R",true,"Tema de altísimo riesgo reputacional y ético; sólo debería usarse para denunciar, nunca para glorificar.","","Declarar desde desarrollo la postura crítica de la obra; trabajar con asesoría y sensibilidad cultural.",Impacta en marketing, recepción y posibles boicots; producción puede ser estándar pero con fuerte supervisión de contenido.",script_theory_extended,validated,"racism;white_supremacy;critique",0.2,1
THEME_FIGHT_HYPOCRITICAL_AMERICAN,Fight Hypocritical Americanism,Crítica al americanismo hipócrita,THEME,political_theme;ideological_theme,theme,"La historia cuestiona la hipocresía del discurso americanista respecto a valores practicados.","Permite crítica política y social; más típico de cine autoral o satírico.",throughline;midpoint;climax,Intimate_dialogue;confrontation;montage,DRAMA;THRILLER;SATIRE,ART_HOUSE,4,3,naturalistic,none,"anger;indignation","freedom_vs_oppression;self_vs_community",major,national;global,social;institutional,3,20th_century;contemporary,MODERN_AMERICAN_CITY;WAR_SETTINGS,medium,medium,"","PG-13;R",true,"Tema sensible según mercado; puede recibir resistencia política en ciertos territorios.","","Clarificar punto de vista y evitar caricaturizar ciudadanos; centrar crítica en estructuras y discursos.",Impacta en distribución y recepción; producción puede ser estándar.",script_theory_extended,validated,"americanism;hypocrisy;political_critique",0.4,1
THEME_WAR_WITH_SORCERERS,War with Sorcerers,Guerra con hechiceros,THEME,war_theme;fantasy_theme,theme,"Conflictos bélicos se libran contra o entre usuarios de magia.","Combina épica bélica con fantasía; ideal para mundos de alto concepto.",first_plot_point;midpoint;climax,battle;supernatural_event,FANTASY;WAR,ADVENTURE,4,4,heightened_stylized,none,"fear;excitement","freedom_vs_oppression;justice_vs_injustice",major,community;national;global,warfare;supernatural,4,fantasy;middle_ages,FANTASY_KINGDOM;ARTHURIAN_LEGENDS,medium,high,"war","PG-13;R",true,"Tema atractivo para público de fantasía; debe equilibrar espectáculo mágico con drama humano.","","Definir reglas de magia en contexto bélico para coherencia (alcance, límites, costes).",Requiere FX, coreografías y diseño de producción rico; presupuesto alto.",script_theory_extended,validated,"magic_war;fantasy_battle;epic",0.8,1
ANTAGONIST_DEFEATED_EVIL_PERSISTS,Antagonist Defeated but Evil Persists,Derrota del antagonista pero el mal persiste,FINALE,open_ending;bittersweet,ending,"El antagonista principal es vencido, pero la fuerza o sistema maligno subyacente permanece.","Crear sensación de victoria parcial y continuidad del conflicto más allá de la película.",climax;epilogue,confrontation;Intimate_dialogue;visual_motif,DRAMA;THRILLER;FANTASY,CRIME_DRAMA,4,4,naturalistic;heightened_stylized,none,"relief;unease","justice_vs_injustice;hope_vs_despair",major,community;national;global,warfare;social;supernatural,4,variable,ANY_SETTING,high,low,"violence","PG-13;R",false,"Final muy útil para sagas o historias con lectura política/fantástica amplia.","","Definir con precisión qué se ha ganado y qué queda pendiente para evitar sensación de 'trampa' al público.",Impacto moderado en producción (requiere epílogo visual claro); ideal para franquicia o secuelas.,script_theory_extended,validated,"bittersweet;ongoing_evil;partial_victory",0.85,1
BITTERSWEET_ENDING,Bittersweet Ending,Final agridulce,FINALE,bittersweet,ending,"El protagonista logra algo importante, pero pierde otra cosa de gran valor.","Ofrecer cierre emocional complejo, evitando tanto el triunfo total como la tragedia absoluta.",climax;epilogue,Intimate_dialogue;family_scene,DRAMA;ROMANCE,DRAMEDY,3,3,naturalistic,none,"sadness;hope","self_vs_community",major,personal;family,internal;relational,3,20th_century;contemporary,ANY_SETTING,high,low,"","PG-13;R",false,"Final muy apreciado en cine autoral y dramas de prestigio; se siente 'verdadero' si está bien preparado.",,"Cuidar que la pérdida y la ganancia tengan pesos dramáticos comparables; evitar que parezca final neutro.",Producción sencilla; se decide sobre escenas finales y tono de música/imágenes.,script_theory_extended,validated,"bittersweet;gain_and_loss;adult_tone",0.9,1
DOWNER_ENDING,Downer Ending,Final pesimista / triste,FINALE,tragedy,ending,"El protagonista fracasa en su objetivo o muere, y el balance final es negativo.","Generar impacto fuerte y posible reflexión; típico de tragedias, cine negro o war films duros.",climax;epilogue,Intimate_dialogue;visual_motif;survival_sequence,DRAMA;WAR;THRILLER,ART_HOUSE,5,4,naturalistic,none,"despair;shock","hope_vs_despair",major,personal;community;national,warfare;social;internal,4,variable,ANY_SETTING,medium,low,"","R",true,"Final arriesgado comercialmente pero muy potente artísticamente; requiere sembrar la posibilidad desde el inicio.",,"Evitar que parezca castigo arbitrario; que la trayectoria del personaje haga el final inevitable o coherente.",Producción estándar; el peso está en interpretación y construcción del arco más que en recursos físicos.,script_theory_extended,validated,"tragedy;loss;bleak",0.75,1
HAPPY_ENDING,Happy Ending,Final feliz,FINALE,closed_positive,ending,"El protagonista alcanza su objetivo principal y se sugiere futuro positivo.","Dar sensación de satisfacción y cierre; muy usado en romance, comedia y aventura familiar.",climax;epilogue,Intimate_dialogue;family_scene;celebration,ROMANCE;COMEDY;ADVENTURE,FAMILY,2,1,naturalistic;heightened_stylized,light,"joy;relief","self_vs_community",major,personal;family,internal;relational,2,20th_century;contemporary;fantasy,ANY_SETTING,high,low,"","PG;PG-13",false,"Final más comercial y ampliamente aceptado; útil para películas de amplio público.",,"Asegurar que la felicidad no parezca 'pegada' al final: que se derive de decisiones y reconciliaciones reales.",Producción sencilla; a menudo implica boda, reunión o celebración.,script_theory_extended,validated,"happy;closure;optimistic",1.0,1
HOLLOW_VICTORY,Hollow Victory,Victoria hueca,FINALE,ironic;bittersweet,ending,"El protagonista logra su objetivo, pero el coste hace que la victoria se sienta vacía.","Invitar a lectura crítica sobre el objetivo perseguido y sus consecuencias.",climax;epilogue,Intimate_dialogue;visual_motif,DRAMA;THRILLER;WAR,CRIME_DRAMA,4,4,naturalistic,none,"sadness;regret","self_vs_community;honesty_vs_corruption",major,personal;community,national;global,internal;social;warfare,4,variable,ANY_SETTING,medium,low,"","R",false,"Final muy poderoso en historias sobre ambición, poder o guerra; deja sensación de '¿valía la pena?'.",,"Sembrar desde el inicio dudas sobre el objetivo; que el propio protagonista reconozca el hueco al final.",Producción estándar; clave en música, encuadres finales y actuación.,script_theory_extended,validated,"ironic_victory;costly_success;reflection",0.85,1
OPEN_ENDING,Open Ending,Final abierto,FINALE,ambiguous,ending,"El conflicto principal se resuelve parcialmente o queda interpretativamente abierto.","Dejar preguntas en manos del espectador; muy usado en cine autoral y thrillers con ambigüedad.",climax;epilogue,Intimate_dialogue;visual_motif,DRAMA;THRILLER,ART_HOUSE,3,3,naturalistic;heightened_stylized,none,"curiosity;unease","self_vs_community",major,personal;community,internal;social,3,variable,ANY_SETTING,high,low,"","PG-13;R",false,"Final exigente; puede frustrar parte del público si no se percibe como coherente con el tono general.",,"Definir internamente (para guionista) qué ha ocurrido exactamente, aunque la puesta en escena deje dudas.",Sin grandes implicaciones de producción; todo está en escritura y montaje.",script_theory_extended,validated,"ambiguous;open;arthouse",0.8,1
REDEMPTIVE_ENDING,Redemptive Ending,Final de redención,FINALE,closed_positive;spiritual,ending,"Un personaje encuentra redención moral o personal, aunque no logre todos sus objetivos externos.","Cerrar arco de culpa y perdón; muy efectivo en dramas y war films humanistas.",climax;epilogue,Intimate_dialogue;family_scene;visual_motif,DRAMA;WAR,RELIGIOUS_DRAMA,4,3,naturalistic,none,"hope;relief","hope_vs_despair;justice_vs_injustice",major,personal;community,internal;social,3,20th_century;contemporary;war_settings,ANY_SETTING,high,low,"","PG-13;R",false,"Final que privilegia transformación interna por encima de éxito externo; conecta bien con público adulto.",,"Mostrar gesto o decisión que simbolice la redención sin caer en discurso subrayado en exceso.",Producción estándar; se apoya en actuación y tono visual del epílogo.",script_theory_extended,validated,"redemption;forgiveness;spiritual",0.9,1
TRAGIC_HEROIC_DEATH,Tragic Heroic Death,Muerte heroica trágica,FINALE,tragedy;heroic,ending,"El protagonista muere al realizar un acto heroico decisivo.","Combina sacrificio y pérdida; frecuente en épica bélica y fantasía.",climax,action_setpiece;Intimate_dialogue,WAR;FANTASY;SUPERHERO,DRAMA,5,4,heightened_stylized,none,"grief;admiration","self_vs_community",major,personal;community;national,warfare;internal,5,variable,ANY_SETTING,medium,low,"","PG-13;R",true,"Final muy emotivo; debe construirse desde el inicio para que el sacrificio se sienta inevitable y sentido.",,"Asegurar que el acto heroico tiene peso real sobre la resolución; no solo muerte decorativa.",Impacto en coreografía del clímax y epílogo (funeral, memoria); producción medio-alta.",script_theory_extended,validated,"heroic_death;sacrifice;tragedy",0.9,1
TWIST_ENDING,Twist Ending,Final con giro sorpresa,FINALE,twist;revelation,ending,"En el último tramo se revela información que reconfigura la lectura de la historia.","Generar impacto y conversación; típico de thrillers, terror y algunos dramas psicológicos.",climax;epilogue,revelation;flashback,THRILLER;HORROR,MYSTERY,4,3,naturalistic;heightened_stylized,none,"shock;curiosity","honesty_vs_corruption",major,personal;community,internal;social,3,variable,ANY_SETTING,high,low,"","PG-13;R",false,"El giro debe estar preparado con pistas sutiles; de lo contrario se percibe como truco barato.",,"Testear lógica interna del twist y su impacto emocional antes de cerrar el guion.",Puede implicar rodar planos adicionales o dobles lecturas; presupuesto moderado.",script_theory_extended,validated,"twist;reveal;reframing",0.85,1
ALL_DIE_ENDING,All Die Ending,Todos mueren,FINALE,total_tragedy,ending,"La mayoría o todos los personajes principales mueren.","Producir impacto extremo y lectura nihilista o profundamente trágica.",climax;epilogue,action_setpiece;Intimate_dialogue;visual_motif,DRAMA;WAR;HORROR,ART_HOUSE,5,5,naturalistic,none,"despair;shock","hope_vs_despair",major,community;national,warfare;social,5,variable,ANY_SETTING,medium,low,"","R;NC-17",true,"Final muy radical; conviene reservarlo para historias cuyo tono y tema lo hagan coherente (catástrofes, apocalipsis, tragedia pura).","", "Sembrar sensación de inevitabilidad desde el inicio para que no parezca giro gratuito contra el público.",Producción estándar; el peso está en montaje y música final para que no suene a explotación.,script_theory_extended,validated,"everyone_dies;nihilistic;apocalypse",0.6,1
CYCLE_OF_LIFE_ENDING,Cycle of Life Ending,Final de ciclo de vida,FINALE,coming_of_age;closure,ending,"Se cierra un ciclo vital (infancia, juventud, etapa laboral) y se sugiere inicio de otro.","Aportar sensación de madurez y continuidad de la vida más allá de la historia concreta.",climax;epilogue,Intimate_dialogue;family_scene;visual_motif,DRAMA;COMING_OF_AGE,DRAMEDY,3,2,naturalistic,none,"nostalgia;hope","self_vs_community",major,personal;family,internal;relational,3,20th_century;contemporary,MODERN_EUROPEAN_TOWN;MODERN_AMERICAN_TOWN,high,low,"","PG-13",false,"Final muy adecuado para coming-of-age y relatos de etapas vitales (instituto, universidad, trabajo).","", "Usar símbolos (graduación, mudanza, nacimiento, jubilación) para anclar el cierre de ciclo.",Producción sencilla; centrada en epílogos y elipsis temporales.",script_theory_extended,validated,"cycle;coming_of_age;life_goes_on",0.9,1
STATUS_QUO_RESTORED,Status Quo Restored,Retorno al statu quo,FINALE,restoration,ending,"Tras el conflicto, el mundo vuelve a un estado muy parecido al inicial.","Generar sensación de 'episodio' o fábula donde el orden se restablece, con pequeñas variaciones internas.",climax;epilogue,Intimate_dialogue;comic_relief;family_scene,COMEDY;ADVENTURE;FANTASY,FAMILY,2,1,naturalistic;heightened_stylized,light,"relief;nostalgia","self_vs_community",major,personal;community,internal;social,2,20th_century;fantasy,ANY_SETTING,high,low,"","PG;PG-13",false,"Final muy útil en historias episódicas, franquicias o cuentos; permite nuevas aventuras sin gran reconfiguración.",,"Marcar sutilmente qué sí ha cambiado (relaciones, aprendizajes) para evitar sensación de 'reset completo'.",Producción sencilla; puede usar mismo decorado del inicio como espejo.",script_theory_extended,validated,"episodic;restoration;classic_tale",0.8,1
EPILOGUE_TIME_SKIP,Epilogue with Time Skip,Epilogo con salto temporal,FINALE,time_skip,ending,"Tras el clímax se muestra un salto en el tiempo para ver consecuencias a medio o largo plazo.","Ofrecer perspectiva sobre el impacto del conflicto y el destino de los personajes.",epilogue,montage;Intimate_dialogue,DRAMA;ROMANCE;WAR,DRAMEDY,3,2,naturalistic,none,"nostalgia;closure","self_vs_community",major,personal;community,internal;social,3,variable,ANY_SETTING,high,low,"","PG-13;R",false,"Recurso muy eficaz para mostrar madurez, heridas o legado sin alargar el cuerpo de la película.","","Cuidar continuidad de casting (maquillaje de edad) y coherencia de cambios sociales vistos.",Impacto ligero en producción (maquillaje, decorados ligeramente cambiados); fuerte efecto emocional.",script_theory_extended,validated,"time_skip;epilogue;legacy",0.9,1
MORAL_PARABLE_ENDING,Moral Parable Ending,Final de parábola moral,FINALE,didactic,ending,"El cierre subraya claramente una lección moral o ética.","Buscar función de fábula o cuento con enseñanza explícita; común en cine familiar y alegorías.",climax;epilogue,Intimate_dialogue;visual_motif,FAMILY;FANTASY;RELIGIOUS_DRAMA,DRAMA,3,2,heightened_stylized,light,"hope;reflection","self_vs_community",major,personal;community,internal;social,3,ancient;fantasy;contemporary,FANTASY_KINGDOM;HOLIDAY_SETTINGS;ANY_SETTING,medium,low,"","PG",false,"Final útil para público familiar; conviene que la lección se perciba como ganada por la experiencia, no sólo recitada.","","Usar acciones concretas del epílogo que encarnen el mensaje, evitando monólogos demasiado subrayados.",Producción sencilla; depende sobre todo de guion y puesta en escena simbólica.",script_theory_extended,validated,"parable;lesson;didactic",0.8,1
CLIFFHANGER_ENDING,Cliffhanger Ending,Final en suspense,FINALE,cliffhanger,ending,"Se cierra parte del conflicto pero se introduce o se deja sin resolver un peligro o incógnita clave.","Invitar directamente a continuación (secuela, temporada siguiente); típico de series y algunas sagas de cine.",climax;epilogue,confrontation;visual_motif,THRILLER;FANTASY;SCIENCE_FICTION,FRANCHISE_FILM,3,3,heightened_stylized,none,"unease;excitement","self_vs_community",major,community;national;global,warfare;supernatural;social,3,near_future;fantasy;20th_century,ANY_SETTING,medium,low,"","PG-13;R",false,"Útil cuando hay plan claro de continuación; puede frustrar al público si se usa sin garantía de secuela.",,"Definir qué se cierra y qué se deja abierto; evitar que todo parezca puro teaser sin payoff.",Producción estándar; a menudo requiere plano final muy icónico o revelador.",script_theory_extended,validated,"cliffhanger;tease;serial",0.75,1
IRONIC_HAPPY_ENDING,Ironic Happy Ending,Final feliz irónico,FINALE,ironic;closed_positive,ending,"Externamente todo parece terminar bien, pero se sugieren capas irónicas o problemáticas debajo.","Combinar placer superficial con lectura crítica para espectadores atentos.",climax;epilogue,comic_relief;visual_motif,COMEDY;SATIRE;DRAMA,DRAMEDY,3,3,naturalistic;heightened_stylized,light,"joy;unease","self_vs_community;honesty_vs_corruption",major,personal;community,internal;social,3,20th_century;contemporary,ANY_SETTING,high,low,"","PG-13;R",false,"Final muy útil en sátiras: el personaje obtiene lo que quería, pero el mundo sigue igual o peor.","","Sembrar signos visuales o diálogos que revelen la ironía sin que todo quede en subtexto incomprensible.",Impacto ligero en producción; clave en tono de montaje y diseño de último plano.",script_theory_extended,validated,"ironic;surface_happy;critical_subtext",0.8,1
SPIRITUAL_ASCENSION_ENDING,Spiritual Ascension Ending,Final de ascensión espiritual,FINALE,spiritual;transcendent,ending,"El personaje experimenta una forma de trascendencia espiritual o simbólica más allá de su situación material.","Cerrar historia con dimensión metafísica o poética; frecuente en cine espiritual o autoral.",climax;epilogue,visual_motif;Intimate_dialogue,RELIGIOUS_DRAMA;ART_HOUSE;FANTASY,DRAMA,4,3,heightened_stylized,none,"peace;wonder","hope_vs_despair",major,personal,internal,3,ancient;fantasy;contemporary,FANTASY_KINGDOM;DESERT_SETTINGS;ANY_SETTING,medium,low,"","PG-13",false,"Final delicado; puede tener lecturas religiosas o filosóficas según el contexto.","","Cuidar que la 'ascensión' se entienda como culminación de un proceso interno, no como simple imagen bonita.",Puede requerir FX suaves o símbolos visuales específicos; presupuesto medio.",script_theory_extended,validated,"spiritual;transcendence;poetic",0.75,1
ANCIENT_GREECE,Ancient Greece,Grecia antigua,SETTING,historical_period;mediterranean,setting,"Mundo inspirado en la Grecia clásica de mitos, polis y héroes.","Proporcionar contexto para tragedias, epopeyas y relatos mitológicos.",setup;midpoint;climax,exploration;battle;Intimate_dialogue,FANTASY;HISTORICAL;DRAMA,MYTHOLOGICAL_EPIC,3,3,heightened_stylized,none,"pride;fear","self_vs_community;freedom_vs_oppression",major,community;national,warfare;social;supernatural,4,ancient,ANCIENT_GREECE,true,medium,"","PG-13;R",false,"Ideal para relatos míticos, tragedias heroicas y reinterpretaciones modernas de mitos.","","Definir nivel de realismo (histórico vs altamente estilizado) y papel de dioses/oráculos.",Requiere vestuario de época, arquitectura clásica y posible FX mitológico; presupuesto medio-alto.,script_theory_extended,validated,"greece;myth;polis",0.8,1
ANCIENT_ROME,Ancient Rome,Roma antigua,SETTING,historical_period;imperial,setting,"Imperio romano en cualquiera de sus épocas clave.","Contexto para historias de decadencia, poder, ejército y población urbana antigua.",setup;midpoint;climax,exploration;court_scene;battle,HISTORICAL;DRAMA,WAR,4,3,naturalistic;heightened_stylized,none,"pride;fear","self_vs_community;honesty_vs_corruption",major,community;national,warfare;social;institutional,4,ancient,ANCIENT_ROME,true,medium,"","PG-13;R",false,"Muy útil para relatos de poder, senado, gladiadores y expansión imperial.","","Cuidar representación de clases sociales (patricios, plebeyos, esclavos) y escenarios (foro, villas, campos).",Decorados de época, extras y vestuario elaborado; presupuesto medio-alto.,script_theory_extended,validated,"rome;empire;senate",0.85,1
ANCIENT_EGYPT,Ancient Egypt,Egipto antiguo,SETTING,historical_period;mythic,setting,"Egipto antiguo con faraones, pirámides y culto funerario.","Entorno potente para thrillers arqueológicos, aventuras y relatos míticos.",setup;midpoint;climax,exploration;supernatural_event;revelation,ADVENTURE;FANTASY;THRILLER,HISTORICAL,3,3,heightened_stylized,none,"curiosity;fear","self_vs_community",major,community;national,exploration;supernatural,3,ancient,ANCIENT_EGYPT,true,medium,"","PG-13",false,"Muy eficaz como marco visual para búsqueda de tesoros y maldiciones.","","Definir si el tono es más histórico (faraones vivos) o arqueológico moderno (ruinas y excavaciones).",Requiere exteriores desérticos, decorados de templo y FX moderados; presupuesto medio-alto.,script_theory_extended,validated,"egypt;pyramids;curse",0.8,1
ANCIENT_CHINA,Ancient China,China antigua,SETTING,historical_period;asian,setting,"China en épocas imperiales o dinásticas.","Ofrece contexto para épica de artes marciales, intrigas cortesanas y sagas familiares.",setup;midpoint;climax,battle;court_scene;Intimate_dialogue,HISTORICAL;FANTASY;ACTION,DRAMA,3,3,heightened_stylized,none,"pride;honor","self_vs_community",major,community;national,warfare;social;institutional,4,ancient,ANCIENT_CHINA,true,medium,"","PG-13;R",false,"Ideal para relatos wuxia, cortes imperiales y sagas clásicas.","","Cuidar respeto cultural en tratamiento de tradiciones y jerarquías.",Requiere decorados específicos y vestuario tradicional; presupuesto medio-alto.,script_theory_extended,validated,"china;imperial;wuxia",0.75,1
MIDDLE_AGES,Middle Ages,Edad Media,SETTING,historical_period;european,setting,"Europa medieval con castillos, feudalismo y guerras de caballeros.","Marco clásico para fantasía baja, sagas de caballería y dramas religiosos.",setup;midpoint;climax,exploration;battle;court_scene,FANTASY;HISTORICAL;DRAMA,WAR,4,3,naturalistic;heightened_stylized,none,"fear;hope","self_vs_community;freedom_vs_oppression",major,community;national,warfare;social;religious,4,middle_ages,MIDDLE_AGES,true,medium,"","PG-13;R",false,"Muy usado en fantasía y relatos históricos; conviene definir si el mundo incluye magia o no.",,"Cuidar textura de vida cotidiana (campesinos, mercados) además de castillos y batallas.",Requiere exteriores naturales, castillos, armaduras; presupuesto medio-alto.,script_theory_extended,validated,"medieval;castles;knights",0.9,1
CARIBBEAN_ROUTES,Caribbean Routes,Rutas del Caribe,SETTING,historical_period;maritime,setting,"Entorno caribeño de rutas de comercio y piratería.","Perfecto para aventuras de mar, tesoros, corsarios y colonización.",setup;midpoint;climax,exploration;naval_battle;party_scene,ADVENTURE;HISTORICAL;FANTASY,PIRATE_STORY,3,3,heightened_stylized,light,"excitement;greed","self_vs_community",major,community;national,warfare;social,3,17th_century;18th_century,CARIBBEAN_ROUTES,true,medium,"","PG-13;R",false,"Ambiente ideal para historias de piratas, flotas y colonias.","","Definir equilibrio entre romanticismo aventurero y dureza histórica (esclavitud, explotación).",Barcos, mar, decorados costeros; presupuesto medio-alto.,script_theory_extended,validated,"pirates;sea;caribbean",0.8,1
AMERICAN_CIVIL_WAR,American Civil War,Guerra Civil estadounidense,SETTING,historical_period;war,setting,"Estados Unidos durante la Guerra Civil.","Contexto para relatos sobre esclavitud, secesión y batallas emblemáticas.",setup;midpoint;climax,battle;court_scene;family_scene,WAR;DRAMA,HISTORICAL,4,4,naturalistic,none,"fear;indignation","freedom_vs_oppression;justice_vs_injustice",major,national;community,warfare;social,4,19th_century,AMERICAN_CIVIL_WAR,true,medium,"racism;war","PG-13;R",true,"Tema sensible por implicaciones históricas y raciales; requiere investigación y respeto.",,"Cuidar representación de esclavitud, ideologías y sufrimiento civil.",Exige decorados de época, extras, armas históricas; presupuesto medio-alto.,script_theory_extended,validated,"civil_war;slavery;union_vs_confederacy",0.75,1
SLAVE_STATES_IN_SLAVERY-ERA,Slave States in Slavery Era,Estados esclavistas en época de esclavitud,SETTING,historical_period;racism_context,setting,"Estados y territorios donde la esclavitud está institucionalizada.","Marco para relatos muy delicados sobre opresión, resistencia y violencia racial.",setup;midpoint;climax,Intimate_dialogue;survival_sequence;confrontation,DRAMA;HISTORICAL,WAR,5,5,naturalistic,none,"fear;despair","freedom_vs_oppression;justice_vs_injustice",major,community;national,social;institutional,4,18th_century;19th_century,SLAVE_STATES_IN_SLAVERY-ERA,true,medium,"racism;slavery","R",true,"Contexto extremadamente sensible; sólo recomendable para obras serias y críticas que consulten expertos.",,"Evitar cualquier romantización del sistema; centrar enfoque en personas esclavizadas y su agencia.",Requiere decorados de plantaciones, ciudades históricas; supervisión ética alta.,script_theory_extended,validated,"slavery;plantation;oppression",0.3,1
GREAT_WAR,Great War,Primera Guerra Mundial,SETTING,historical_period;war,setting,"Europa y frentes asociados durante la Primera Guerra Mundial.","Entorno para historias de trincheras, guerra industrial y trauma colectivo.",setup;midpoint;climax,battle;survival_sequence;Intimate_dialogue,WAR;DRAMA,THRILLER,4,4,naturalistic,none,"fear;despair","hope_vs_despair;self_vs_community",major,national;community,warfare;social,4,early_20th,GREAT_WAR,true,medium,"war","R",true,"Idóneo para relatos anti-bélicos, camaradería y desgaste psicológico.","","Cuidar realismo de condiciones en trincheras y tecnología bélica inicial.",Exige decorados de trincheras, uniformes y FX; presupuesto medio-alto.,script_theory_extended,validated,"ww1;trenches;shell_shock",0.8,1
WW2_EUROPE,World War II Europe,Segunda Guerra Mundial en Europa,SETTING,historical_period;war,setting,"Teatro europeo de la Segunda Guerra Mundial.","Contexto para resistencia, invasiones, campos y batallas emblemáticas.",setup;midpoint;climax,battle;survival_sequence;confrontation,WAR;DRAMA,THRILLER,4,4,naturalistic,none,"fear;hope","freedom_vs_oppression;justice_vs_injustice",major,national;community,warfare;social;institutional,4,20th_century,WW2_EUROPE,true,medium,"war","R",true,"Muy frecuente en cine; ideal para historias de soldados, civiles, partisanos y persecuciones.","","Evitar repetición de clichés; buscar ángulos humanos nuevos o puntos de vista poco vistos.",Requiere vehículos, uniformes y localizaciones variadas; presupuesto medio-alto.,script_theory_extended,validated,"ww2_europe;resistance;occupation",0.9,1
WW2_PACIFIC,World War II Pacific,Segunda Guerra Mundial en el Pacífico,SETTING,historical_period;war,setting,"Teatro de guerra del Pacífico durante la Segunda Guerra Mundial.","Marco para batallas navales, islas y guerra aérea/marina.",setup;midpoint;climax,battle;survival_sequence;naval_battle,WAR;DRAMA,THRILLER,4,4,naturalistic,none,"fear;despair","freedom_vs_oppression;self_vs_community",major,national;community,warfare;social,4,20th_century,WW2_PACIFIC,true,medium,"war","R",true,"Adecuado para relatos de marines, aviadores y poblaciones isleñas.","","Cuidar representación de culturas del Pacífico y perspectiva japonesa/aliada con respeto.",Exige rodajes en islas, barcos y FX; presupuesto medio-alto.,script_theory_extended,validated,"ww2_pacific;island_war;naval",0.75,1
WW2_AFRICA,World War II Africa,Segunda Guerra Mundial en África,SETTING,historical_period;war_desert,setting,"Campañas del Norte de África durante la Segunda Guerra Mundial.","Entorno para guerra de tanques, desierto y logística extrema.",setup;midpoint;climax,battle;survival_sequence,WAR;DRAMA,THRILLER,4,4,naturalistic,none,"fear;fatigue","self_vs_community",major,national;community,warfare;social,4,20th_century,WW2_AFRICA,true,medium,"war","R",true,"Contexto menos explotado que Europa; buena opción para diferenciar relatos bélicos.","","Mostrar dureza logística (agua, calor) y diversidad de tropas implicadas.",Rodajes en desierto, vehículos y FX; presupuesto medio-alto.,script_theory_extended,validated,"ww2_africa;desert_campaign;tanks",0.75,1
WILD_WEST,Wild West,Lejano Oeste,SETTING,historical_period;frontier,setting,"Frontera norteamericana del XIX: pueblos, praderas y conflicto de frontera.","Marco clásico para westerns y relatos de ley, anarquía y colonización.",setup;midpoint;climax,exploration;shootout;bar_scene,WESTERN;DRAMA,ADVENTURE,3,3,naturalistic;heightened_stylized,light,"pride;loneliness","self_vs_community;law_vs_crime",major,community;national,warfare;social,3,19th_century,WILD_WEST,true,medium,"","PG-13;R",false,"Ideal para historias de cowboys, forajidos, sheriffs y colonos.","","Decidir tono (clásico romántico vs revisionista crítico con violencia y racismo).",Rodajes en exteriores, caballos, pueblos de madera; presupuesto medio-alto.,script_theory_extended,validated,"wild_west;cowboys;frontier",0.85,1
DRAMA,Drama,Drama,GENRE,core_genre,narrative_frame,"Relatos centrados en conflictos emocionales y éticos de personajes.","Apoyar arcos profundos, dilemas morales y relaciones complejas.",setup;midpoint;climax,Intimate_dialogue;family_scene;confrontation,DRAMA,,4,3,naturalistic,low,"sadness;hope","self_vs_community;justice_vs_injustice",major,personal;community,internal;relational,3,20th_century;contemporary;historical,ANY_SETTING,true,medium,"","PG-13;R",false,"Género base para cine de prestigio y relatos de personajes; compatible con casi cualquier entorno.",,"Servir como 'columna vertebral' de tono cuando se mezcla con otros géneros (thriller, romance, war).",Impacto de producción moderado; depende sobre todo de casting y localizaciones realistas.,script_theory_extended,validated,"drama;base;character",1.0,1
